timestamp,direction,pattern,neck_15m,sh_4h,sl_4h,neck_1h,support_1h,zone_valid,above_support,fib_grade,fib_618,fib_50
2024-06-19 23:15:00+09:00,LONG,ASCENDING,157.99,158.23,157.51,157.99,157.86,True,True,2,157.785,157.87
2024-06-20 00:00:00+09:00,LONG,DB,157.99,158.23,157.51,157.99,157.863,True,True,2,157.785,157.87
2024-06-20 00:45:00+09:00,LONG,DB,157.99,158.23,157.51,157.99,157.863,True,True,2,157.785,157.87
2024-06-20 01:30:00+09:00,LONG,DB,158.01,158.23,157.51,157.99,157.863,True,True,2,157.785,157.87
2024-06-20 02:15:00+09:00,LONG,ASCENDING,158.01,158.23,157.51,157.99,157.887,True,True,2,157.785,157.87
2024-06-20 03:00:00+09:00,LONG,ASCENDING,158.01,158.23,157.51,157.99,157.887,True,True,2,157.785,157.87
2024-06-20 03:45:00+09:00,LONG,ASCENDING,158.02,158.23,157.51,157.99,157.887,True,True,2,157.785,157.87
2024-06-20 04:30:00+09:00,LONG,ASCENDING,158.02,158.23,157.51,157.99,157.887,True,True,2,157.785,157.87
2024-06-20 05:15:00+09:00,LONG,ASCENDING,158.09,158.23,157.51,157.99,157.887,True,True,2,157.785,157.87
2024-06-20 08:00:00+09:00,LONG,IHS,158.051,158.23,157.599,158.124,157.81,True,True,2,157.84,157.914
2024-06-20 08:45:00+09:00,LONG,IHS,158.051,158.23,157.599,158.124,157.81,True,True,2,157.84,157.914
2024-06-20 10:45:00+09:00,LONG,ASCENDING,158.088,158.23,157.599,158.124,157.967,True,True,2,157.84,157.914
2024-06-20 11:30:00+09:00,LONG,ASCENDING,158.116,158.23,157.599,158.124,157.967,True,True,2,157.84,157.914
2024-06-20 12:15:00+09:00,LONG,ASCENDING,158.116,158.23,157.599,158.124,157.967,True,True,2,157.84,157.914
2024-06-20 13:00:00+09:00,LONG,ASCENDING,158.116,158.23,157.599,158.124,157.967,True,True,2,157.84,157.914
2024-06-20 13:45:00+09:00,LONG,ASCENDING,158.116,158.23,157.599,158.124,158.057,True,True,2,157.84,157.914
2024-06-20 14:30:00+09:00,LONG,ASCENDING,158.116,158.23,157.599,158.124,158.057,True,True,2,157.84,157.914
2024-06-20 15:15:00+09:00,LONG,ASCENDING,158.24,158.23,157.599,158.124,158.057,True,True,2,157.84,157.914
2024-06-20 16:00:00+09:00,LONG,ASCENDING,158.24,158.23,157.599,158.124,158.057,True,True,2,157.84,157.914
2024-06-20 16:45:00+09:00,LONG,ASCENDING,158.24,158.23,157.599,158.124,158.057,True,True,2,157.84,157.914
2024-06-20 17:30:00+09:00,LONG,DB,158.24,158.23,157.599,158.124,158.052,True,True,2,157.84,157.914
2024-06-20 18:15:00+09:00,LONG,IHS,158.24,158.23,157.599,158.124,158.052,True,True,2,157.84,157.914
2024-06-20 19:00:00+09:00,LONG,IHS,158.48,158.23,157.599,158.48,158.052,True,True,2,157.84,157.914
2024-06-20 20:45:00+09:00,LONG,DB,158.48,158.23,157.599,158.48,158.367,True,True,2,157.84,157.914
2024-06-20 21:30:00+09:00,LONG,DB,158.48,158.23,157.599,158.48,158.367,True,True,2,157.84,157.914
2024-06-20 22:15:00+09:00,LONG,IHS,158.48,158.23,157.599,158.48,158.212,True,True,2,157.84,157.914
2024-06-20 23:00:00+09:00,LONG,IHS,158.48,158.23,157.599,158.48,158.212,True,True,2,157.84,157.914
2024-06-20 23:45:00+09:00,LONG,IHS,158.77,158.23,157.599,158.48,158.212,True,True,2,157.84,157.914
2024-06-21 00:30:00+09:00,LONG,IHS,158.77,158.23,157.599,158.48,158.212,True,True,2,157.84,157.914
2024-06-21 04:00:00+09:00,LONG,ASCENDING,158.909,158.23,157.599,158.909,158.69,True,True,2,157.84,157.914
2024-06-21 04:45:00+09:00,LONG,ASCENDING,158.909,158.23,157.599,158.909,158.69,True,True,2,157.84,157.914
2024-06-21 05:30:00+09:00,LONG,ASCENDING,158.909,158.23,157.599,158.909,158.69,True,True,2,157.84,157.914
2024-06-21 06:15:00+09:00,LONG,ASCENDING,158.909,158.23,157.599,158.909,158.69,True,True,2,157.84,157.914
2024-06-21 07:00:00+09:00,LONG,ASCENDING,158.99,158.23,157.599,158.909,158.848,True,True,2,157.84,157.914
2024-06-21 07:45:00+09:00,LONG,ASCENDING,158.99,158.23,157.599,158.909,158.848,True,True,2,157.84,157.914
2024-06-21 08:30:00+09:00,LONG,ASCENDING,158.99,158.23,157.599,158.99,158.848,True,True,2,157.84,157.914
2024-06-21 09:15:00+09:00,LONG,IHS,158.99,158.23,157.599,158.99,158.81,True,True,2,157.84,157.914
2024-06-21 10:00:00+09:00,LONG,IHS,158.99,158.23,157.599,158.99,158.81,True,True,2,157.84,157.914
2024-06-21 10:45:00+09:00,LONG,IHS,159.127,158.23,157.599,158.99,158.81,True,True,2,157.84,157.914
2024-06-21 11:30:00+09:00,LONG,IHS,159.127,158.23,157.599,159.127,158.81,True,True,2,157.84,157.914
2024-06-21 12:15:00+09:00,LONG,ASCENDING,159.127,158.23,157.599,159.127,158.821,True,True,2,157.84,157.914
2024-06-21 13:00:00+09:00,LONG,ASCENDING,159.127,158.23,157.599,159.127,158.821,True,True,2,157.84,157.914
2024-06-21 13:45:00+09:00,LONG,ASCENDING,159.127,158.23,157.599,159.127,158.865,True,True,2,157.84,157.914
2024-06-21 14:30:00+09:00,LONG,ASCENDING,159.127,158.23,157.599,159.127,158.865,True,True,2,157.84,157.914
2024-06-21 15:15:00+09:00,LONG,IHS,159.127,158.23,157.599,159.127,158.81,True,True,2,157.84,157.914
2024-06-21 16:00:00+09:00,LONG,IHS,159.127,158.23,157.599,159.127,158.81,True,True,2,157.84,157.914
2024-06-21 16:45:00+09:00,LONG,IHS,159.127,158.23,157.599,159.127,158.81,True,True,2,157.84,157.914
2024-06-21 20:30:00+09:00,LONG,IHS,159.015,158.23,157.599,159.001,158.661,True,True,2,157.84,157.914
2024-06-21 23:15:00+09:00,LONG,ASCENDING,159.015,158.23,157.599,159.015,158.904,True,True,2,157.84,157.914
2024-06-22 00:00:00+09:00,LONG,ASCENDING,159.015,158.23,157.599,159.015,158.904,True,True,2,157.84,157.914
2024-06-22 00:45:00+09:00,LONG,ASCENDING,159.624,158.23,157.599,159.015,158.904,True,True,2,157.84,157.914
2024-06-22 04:45:00+09:00,LONG,ASCENDING,159.624,158.23,157.599,159.624,159.519,True,True,2,157.84,157.914
2024-06-22 05:30:00+09:00,LONG,ASCENDING,159.624,158.23,157.599,159.624,159.519,True,True,2,157.84,157.914
2024-06-28 07:45:00+09:00,LONG,ASCENDING,160.821,160.87,159.183,160.821,160.68,True,True,2,159.827,160.026
2024-06-28 08:30:00+09:00,LONG,ASCENDING,160.821,160.87,159.183,160.821,160.68,True,True,2,159.827,160.026
2024-06-28 09:15:00+09:00,LONG,IHS,160.821,160.87,159.183,160.821,160.628,True,True,2,159.827,160.026
2024-06-28 10:00:00+09:00,LONG,IHS,160.772,160.87,159.183,160.821,160.628,True,True,2,159.827,160.026
2024-06-28 10:45:00+09:00,LONG,IHS,160.772,160.87,159.183,160.821,160.628,True,True,2,159.827,160.026
2024-06-28 11:30:00+09:00,LONG,IHS,161.281,160.87,159.183,160.821,160.628,True,True,2,159.827,160.026
2024-06-28 16:00:00+09:00,LONG,ASCENDING,161.281,160.87,160.27,161.129,160.876,True,True,2,160.499,160.57
2024-06-28 16:45:00+09:00,LONG,ASCENDING,161.281,160.87,160.27,161.129,160.876,True,True,2,160.499,160.57
2024-06-28 17:30:00+09:00,LONG,IHS,161.281,160.87,160.27,161.129,160.836,True,True,2,160.499,160.57
2024-06-28 18:15:00+09:00,LONG,IHS,161.281,160.87,160.27,161.056,160.836,True,True,2,160.499,160.57
2024-06-28 19:00:00+09:00,LONG,IHS,161.281,160.87,160.27,161.056,160.836,True,True,2,160.499,160.57
2024-06-28 19:45:00+09:00,LONG,IHS,161.281,160.87,160.27,161.056,160.836,True,True,1,160.499,160.57
2024-06-28 20:30:00+09:00,LONG,IHS,161.129,160.87,160.27,161.056,160.836,True,True,2,160.499,160.57
2024-06-29 00:45:00+09:00,LONG,IHS,160.962,161.281,160.27,161.056,160.257,True,True,2,160.656,160.776
2024-06-29 01:30:00+09:00,LONG,IHS,160.962,161.281,160.27,161.056,160.257,True,True,2,160.656,160.776
2024-06-29 02:15:00+09:00,LONG,IHS,160.962,161.281,160.27,160.962,160.257,True,True,2,160.656,160.776
2024-07-01 20:00:00+09:00,LONG,ASCENDING,161.12,161.281,160.694,161.12,160.94,True,True,2,160.918,160.988
2024-07-01 20:45:00+09:00,LONG,ASCENDING,161.19,161.281,160.694,161.12,160.94,True,True,2,160.918,160.988
2024-07-01 23:45:00+09:00,LONG,ASCENDING,161.455,161.281,160.694,161.12,160.957,True,True,2,160.918,160.988
2024-07-02 00:30:00+09:00,LONG,ASCENDING,161.455,161.281,160.694,161.12,160.957,True,True,2,160.918,160.988
2024-07-02 01:15:00+09:00,LONG,ASCENDING,161.75,161.281,160.694,161.12,160.957,True,True,2,160.918,160.988
2024-07-02 02:00:00+09:00,LONG,ASCENDING,161.75,161.281,160.694,161.75,160.957,True,True,2,160.918,160.988
2024-07-02 06:30:00+09:00,LONG,DB,161.75,161.281,160.694,161.75,161.392,True,True,2,160.918,160.988
2024-07-02 07:15:00+09:00,LONG,DB,161.75,161.281,160.694,161.75,161.392,True,True,2,160.918,160.988
2024-07-02 08:00:00+09:00,LONG,DB,161.75,161.281,160.694,161.612,161.39,True,True,2,160.918,160.988
2024-07-02 08:45:00+09:00,LONG,DB,161.75,161.281,160.694,161.612,161.39,True,True,2,160.918,160.988
2024-07-02 09:30:00+09:00,LONG,DB,161.75,161.281,160.694,161.612,161.39,True,True,2,160.918,160.988
2024-07-02 10:15:00+09:00,LONG,DB,161.75,161.281,160.694,161.612,161.39,True,True,2,160.918,160.988
2024-07-02 13:45:00+09:00,LONG,ASCENDING,161.662,161.281,160.694,161.612,161.58,True,True,2,160.918,160.988
2024-07-02 14:30:00+09:00,LONG,ASCENDING,161.741,161.281,160.694,161.612,161.58,True,True,2,160.918,160.988
2024-07-02 15:15:00+09:00,LONG,ASCENDING,161.741,161.281,160.694,161.741,161.62,True,True,2,160.918,160.988
2024-07-02 16:00:00+09:00,LONG,ASCENDING,161.741,161.75,160.694,161.741,161.62,True,True,2,161.097,161.222
2024-07-02 16:45:00+09:00,LONG,IHS,161.741,161.75,160.694,161.741,161.58,True,True,2,161.097,161.222
2024-07-02 17:30:00+09:00,LONG,ASCENDING,161.741,161.75,160.694,161.741,161.595,True,True,2,161.097,161.222
2024-07-02 18:15:00+09:00,LONG,ASCENDING,161.741,161.75,160.694,161.741,161.595,True,True,2,161.097,161.222
2024-07-02 19:00:00+09:00,LONG,IHS,161.741,161.75,160.694,161.741,161.55,True,True,2,161.097,161.222
2024-07-02 19:45:00+09:00,LONG,IHS,161.741,161.75,160.694,161.741,161.55,True,True,2,161.097,161.222
2024-07-02 20:30:00+09:00,LONG,ASCENDING,161.741,161.75,160.694,161.741,161.6,True,True,2,161.097,161.222
2024-07-02 21:15:00+09:00,LONG,ASCENDING,161.741,161.75,160.694,161.741,161.6,True,True,2,161.097,161.222
2024-07-02 23:00:00+09:00,LONG,ASCENDING,161.686,161.75,160.694,161.741,161.6,True,True,2,161.097,161.222
2024-07-03 02:00:00+09:00,LONG,IHS,161.602,161.75,160.694,161.741,161.266,True,True,2,161.097,161.222
2024-07-03 06:45:00+09:00,LONG,IHS,161.602,161.75,160.694,161.741,161.353,True,True,2,161.097,161.222
2024-07-03 17:00:00+09:00,LONG,ASCENDING,161.98,161.75,161.266,161.98,161.668,True,True,2,161.451,161.508
2024-07-03 20:30:00+09:00,LONG,ASCENDING,161.98,161.75,161.266,161.98,161.718,True,True,2,161.451,161.508
2024-07-03 21:15:00+09:00,LONG,ASCENDING,162.0,161.75,161.266,161.98,161.718,True,True,2,161.451,161.508
2024-07-03 22:00:00+09:00,LONG,ASCENDING,162.0,161.75,161.266,162.0,161.718,True,True,2,161.451,161.508
2024-07-03 22:45:00+09:00,LONG,ASCENDING,162.0,161.75,161.266,162.0,161.718,True,True,2,161.451,161.508
2024-07-03 23:30:00+09:00,LONG,ASCENDING,162.0,161.75,161.266,162.0,161.718,True,True,0,161.451,161.508
2024-07-04 01:15:00+09:00,LONG,IHS,161.539,161.75,161.266,162.0,160.764,True,True,0,161.451,161.508
2024-07-04 03:45:00+09:00,LONG,ASCENDING,161.574,161.75,161.266,162.0,161.458,True,True,2,161.451,161.508
2024-07-04 04:30:00+09:00,LONG,ASCENDING,161.574,161.75,161.266,162.0,161.458,True,True,2,161.451,161.508
2024-07-04 05:15:00+09:00,LONG,ASCENDING,161.574,161.75,161.266,162.0,161.458,True,True,2,161.451,161.508
2024-07-04 06:00:00+09:00,LONG,ASCENDING,161.742,161.75,161.266,162.0,161.458,True,True,2,161.451,161.508
2024-07-04 06:45:00+09:00,LONG,DB,161.742,161.75,161.266,162.0,161.459,True,True,2,161.451,161.508
2024-07-04 07:30:00+09:00,LONG,DB,161.742,161.75,161.266,161.742,161.459,True,True,2,161.451,161.508
2024-07-04 08:15:00+09:00,LONG,DB,161.742,161.75,161.266,161.742,161.459,True,True,2,161.451,161.508
2024-07-04 09:00:00+09:00,LONG,DB,161.742,161.75,161.266,161.742,161.459,True,True,1,161.451,161.508
2024-07-04 09:45:00+09:00,LONG,DB,161.742,161.75,161.266,161.742,161.459,True,True,2,161.451,161.508
2024-07-06 01:15:00+09:00,SHORT,HNS,160.627,161.394,160.764,161.329,160.627,True,True,2,161.153,161.079
2024-07-06 02:00:00+09:00,SHORT,HNS,160.627,161.394,160.764,161.329,160.627,True,True,2,161.153,161.079
2024-07-08 07:45:00+09:00,SHORT,DESCENDING,160.627,161.394,160.321,161.329,160.653,True,True,2,160.984,160.858
2024-07-08 08:30:00+09:00,SHORT,DESCENDING,160.627,161.394,160.321,161.329,160.653,True,True,2,160.984,160.858
2024-07-08 09:15:00+09:00,SHORT,DESCENDING,160.627,161.394,160.321,161.329,160.653,True,True,2,160.984,160.858
2024-07-08 10:00:00+09:00,SHORT,DESCENDING,160.558,161.394,160.321,160.807,160.558,True,True,2,160.984,160.858
2024-07-08 10:45:00+09:00,SHORT,DESCENDING,160.558,161.394,160.321,160.807,160.558,True,True,2,160.984,160.858
2024-07-08 11:30:00+09:00,SHORT,DESCENDING,160.558,161.394,160.321,160.807,160.558,True,True,2,160.984,160.858
2024-07-08 12:15:00+09:00,SHORT,DESCENDING,160.255,161.394,160.321,160.807,160.255,True,True,2,160.984,160.858
2024-07-08 20:45:00+09:00,SHORT,HNS,160.862,161.394,160.321,161.12,160.862,True,True,0,160.984,160.858
2024-07-09 02:15:00+09:00,SHORT,HNS,160.46,161.394,160.255,161.12,160.46,True,True,2,160.959,160.825
2024-07-09 03:00:00+09:00,SHORT,HNS,160.46,161.394,160.255,160.84,160.46,True,True,2,160.959,160.825
2024-07-09 03:45:00+09:00,SHORT,HNS,160.46,161.394,160.255,160.84,160.683,True,True,2,160.959,160.825
2024-07-09 04:30:00+09:00,SHORT,DESCENDING,160.46,161.394,160.255,160.84,160.683,True,True,2,160.959,160.825
2024-07-09 05:15:00+09:00,SHORT,DESCENDING,160.46,161.394,160.255,160.84,160.683,True,True,2,160.959,160.825
2024-07-09 06:00:00+09:00,SHORT,DESCENDING,160.46,161.394,160.255,160.84,160.683,True,True,2,160.959,160.825
2024-07-09 06:45:00+09:00,SHORT,HNS,160.46,161.394,160.255,160.84,160.73,True,True,2,160.959,160.825
2024-07-09 07:30:00+09:00,SHORT,HNS,160.46,161.394,160.255,160.84,160.73,True,True,2,160.959,160.825
2024-07-09 08:15:00+09:00,SHORT,DESCENDING,160.46,161.12,160.255,160.905,160.73,True,True,1,160.79,160.688
2024-07-09 13:00:00+09:00,SHORT,HNS,160.9,161.12,160.255,161.132,160.9,True,True,0,160.79,160.688
2024-07-09 13:45:00+09:00,SHORT,DESCENDING,160.9,161.12,160.255,161.132,160.9,True,True,0,160.79,160.688
2024-07-09 14:30:00+09:00,SHORT,DESCENDING,160.89,161.12,160.255,161.132,160.89,True,True,0,160.79,160.688
2024-07-09 15:15:00+09:00,SHORT,DESCENDING,160.89,161.12,160.255,161.132,160.89,True,True,0,160.79,160.688
2024-07-09 16:00:00+09:00,SHORT,DESCENDING,160.89,161.12,160.255,161.132,160.89,True,True,1,160.79,160.688
2024-07-09 16:45:00+09:00,SHORT,DESCENDING,160.738,161.12,160.255,161.132,160.738,True,True,0,160.79,160.688
2024-07-09 17:30:00+09:00,SHORT,DESCENDING,160.738,161.12,160.255,161.132,160.738,True,True,0,160.79,160.688
2024-07-09 18:45:00+09:00,SHORT,DESCENDING,160.738,161.12,160.255,161.132,160.738,True,True,0,160.79,160.688
2024-07-09 19:30:00+09:00,SHORT,DESCENDING,160.738,161.12,160.255,161.076,160.738,True,True,0,160.79,160.688
2024-07-09 20:15:00+09:00,SHORT,DESCENDING,160.738,161.12,160.255,161.076,160.948,True,True,0,160.79,160.688
2024-07-09 21:00:00+09:00,SHORT,DESCENDING,160.738,161.12,160.255,161.076,160.948,True,True,0,160.79,160.688
2024-07-09 22:15:00+09:00,SHORT,DESCENDING,161.02,161.12,160.255,161.176,161.02,True,True,0,160.79,160.688
2024-07-09 23:00:00+09:00,SHORT,DESCENDING,161.02,161.12,160.255,161.176,161.02,True,True,0,160.79,160.688
2024-07-09 23:45:00+09:00,SHORT,DESCENDING,160.892,161.12,160.255,161.176,160.892,True,True,0,160.79,160.688
2024-07-10 00:30:00+09:00,SHORT,DESCENDING,160.892,161.12,160.255,161.176,160.892,True,True,0,160.79,160.688
2024-07-10 02:45:00+09:00,SHORT,HNS,161.224,161.12,160.255,161.513,161.224,True,True,0,160.79,160.688
2024-07-10 03:30:00+09:00,SHORT,HNS,161.224,161.12,160.255,161.513,161.224,True,True,0,160.79,160.688
2024-07-10 06:45:00+09:00,SHORT,HNS,161.224,161.12,160.255,161.513,161.23,True,True,0,160.79,160.688
2024-07-10 07:30:00+09:00,SHORT,HNS,161.224,161.12,160.255,161.513,161.23,True,True,0,160.79,160.688
2024-07-10 08:15:00+09:00,SHORT,HNS,161.224,161.12,160.255,161.48,161.23,True,True,0,160.79,160.688
2024-07-10 13:15:00+09:00,SHORT,HNS,161.402,161.12,160.255,161.59,161.402,True,True,0,160.79,160.688
2024-07-10 14:00:00+09:00,SHORT,HNS,161.402,161.12,160.255,161.59,161.402,True,True,0,160.79,160.688
2024-07-10 14:45:00+09:00,SHORT,HNS,161.4,161.12,160.255,161.59,161.4,True,True,0,160.79,160.688
2024-07-10 15:30:00+09:00,SHORT,DESCENDING,161.4,161.12,160.255,161.59,161.4,True,True,0,160.79,160.688
2024-07-10 16:15:00+09:00,SHORT,DESCENDING,161.4,161.12,160.255,161.561,161.4,True,True,0,160.79,160.688
2024-07-10 17:00:00+09:00,SHORT,DESCENDING,161.4,161.12,160.255,161.561,161.4,True,True,0,160.79,160.688
2024-07-10 17:45:00+09:00,SHORT,DESCENDING,161.33,161.12,160.255,161.561,161.33,True,True,0,160.79,160.688
2024-07-10 18:30:00+09:00,SHORT,DESCENDING,161.33,161.12,160.255,161.561,161.33,True,True,0,160.79,160.688
2024-07-11 07:30:00+09:00,SHORT,HNS,161.545,161.12,160.255,161.82,161.545,True,True,0,160.79,160.688
2024-07-11 08:15:00+09:00,SHORT,HNS,161.545,161.12,160.255,161.82,161.545,True,True,0,160.79,160.688
2024-07-11 09:00:00+09:00,SHORT,HNS,161.545,161.12,160.255,161.82,161.545,True,True,0,160.79,160.688
2024-07-11 09:45:00+09:00,SHORT,HNS,161.545,161.12,160.255,161.82,161.545,True,True,0,160.79,160.688
2024-07-11 10:30:00+09:00,SHORT,HNS,161.46,161.12,160.255,161.82,161.46,True,True,0,160.79,160.688
2024-07-11 13:15:00+09:00,SHORT,HNS,161.46,161.12,160.255,161.82,161.532,True,True,0,160.79,160.688
2024-07-11 14:00:00+09:00,SHORT,HNS,161.46,161.12,160.255,161.82,161.532,True,True,0,160.79,160.688
2024-07-11 15:30:00+09:00,SHORT,HNS,161.66,161.12,160.255,161.82,161.66,True,True,0,160.79,160.688
2024-07-16 00:00:00+09:00,SHORT,HNS,157.745,158.417,157.34,158.172,157.89,True,True,2,158.006,157.879
2024-07-16 00:45:00+09:00,SHORT,HNS,157.745,158.417,157.34,158.172,157.8,True,True,2,158.006,157.879
2024-07-16 01:30:00+09:00,SHORT,HNS,157.745,158.417,157.34,158.172,157.8,True,True,2,158.006,157.879
2024-07-16 02:15:00+09:00,SHORT,HNS,157.151,158.417,157.34,158.172,157.151,True,True,2,158.006,157.879
2024-07-16 03:00:00+09:00,SHORT,HNS,157.151,158.417,157.34,158.172,157.151,True,True,2,158.006,157.879
2024-07-16 16:45:00+09:00,SHORT,HNS,158.35,158.417,157.151,158.785,158.35,True,True,0,157.933,157.784
2024-07-16 17:30:00+09:00,SHORT,HNS,158.35,158.417,157.151,158.785,158.35,True,True,0,157.933,157.784
2024-07-16 21:00:00+09:00,SHORT,DESCENDING,158.33,158.417,157.151,158.785,158.33,True,True,0,157.933,157.784
2024-07-16 21:45:00+09:00,SHORT,DESCENDING,158.33,158.417,157.151,158.785,158.33,True,True,0,157.933,157.784
2024-07-17 06:30:00+09:00,SHORT,DESCENDING,158.31,158.417,157.151,158.86,158.31,True,True,0,157.933,157.784
2024-07-17 07:15:00+09:00,SHORT,DESCENDING,158.243,158.417,157.151,158.86,158.243,True,True,0,157.933,157.784
2024-07-23 09:15:00+09:00,SHORT,DESCENDING,156.89,157.61,156.28,157.168,156.89,True,True,2,157.102,156.945
2024-07-23 10:00:00+09:00,SHORT,DESCENDING,156.89,157.61,156.28,157.102,156.89,True,True,2,157.102,156.945
2024-07-23 10:45:00+09:00,SHORT,DESCENDING,156.577,157.61,156.28,157.102,156.577,True,True,2,157.102,156.945
2024-07-23 11:30:00+09:00,SHORT,DESCENDING,156.577,157.61,156.28,157.102,156.577,True,True,2,157.102,156.945
2024-07-23 12:15:00+09:00,SHORT,DESCENDING,156.577,157.61,156.28,157.102,156.577,True,True,2,157.102,156.945
2024-07-23 13:00:00+09:00,SHORT,DESCENDING,156.577,157.61,156.28,157.102,156.577,True,True,2,157.102,156.945
2024-07-23 13:45:00+09:00,SHORT,DESCENDING,156.197,157.61,156.28,157.102,156.197,True,True,2,157.102,156.945
2024-07-23 14:30:00+09:00,SHORT,DESCENDING,156.197,157.61,156.28,157.102,156.197,True,True,2,157.102,156.945
2024-07-23 16:45:00+09:00,SHORT,HNS,156.197,157.61,156.28,157.102,156.21,True,True,2,157.102,156.945
2024-07-23 17:30:00+09:00,SHORT,HNS,156.197,157.61,156.28,157.102,156.21,True,True,2,157.102,156.945
2024-07-23 18:15:00+09:00,SHORT,HNS,155.815,157.61,156.28,156.634,155.815,True,True,2,157.102,156.945
2024-07-23 19:00:00+09:00,SHORT,HNS,155.815,157.61,156.28,156.634,155.815,True,True,2,157.102,156.945
2024-07-23 19:45:00+09:00,SHORT,HNS,155.81,157.61,156.28,156.634,155.81,True,True,2,157.102,156.945
2024-07-23 20:30:00+09:00,SHORT,HNS,155.81,157.61,156.28,156.634,155.81,True,True,2,157.102,156.945
2024-07-23 22:00:00+09:00,SHORT,HNS,155.81,157.61,156.28,156.634,155.81,True,True,2,157.102,156.945
2024-07-23 22:45:00+09:00,SHORT,HNS,155.81,157.61,156.28,156.634,155.939,True,True,2,157.102,156.945
2024-07-23 23:30:00+09:00,SHORT,DESCENDING,155.81,157.61,156.28,156.262,155.939,True,True,2,157.102,156.945
2024-07-24 00:15:00+09:00,SHORT,DESCENDING,155.81,157.61,156.28,156.262,155.939,True,True,2,157.102,156.945
2024-07-24 01:00:00+09:00,SHORT,DESCENDING,155.81,157.61,156.28,156.262,155.939,True,True,2,157.102,156.945
2024-07-24 01:45:00+09:00,SHORT,DESCENDING,155.81,157.61,156.28,156.262,155.941,True,True,2,157.102,156.945
2024-07-24 02:30:00+09:00,SHORT,DESCENDING,155.81,157.61,156.28,156.262,155.941,True,True,2,157.102,156.945
2024-07-24 03:15:00+09:00,SHORT,DESCENDING,155.57,157.61,156.28,156.262,155.57,True,True,2,157.102,156.945
2024-07-24 05:30:00+09:00,SHORT,DESCENDING,155.57,157.61,156.28,156.262,155.587,True,True,2,157.102,156.945
2024-07-24 06:15:00+09:00,SHORT,DESCENDING,155.57,157.61,156.28,156.262,155.587,True,True,2,157.102,156.945
2024-07-24 07:00:00+09:00,SHORT,DESCENDING,155.485,157.61,156.28,156.262,155.485,True,True,2,157.102,156.945
2024-07-24 07:45:00+09:00,SHORT,DESCENDING,155.485,157.61,156.28,156.262,155.485,True,True,2,157.102,156.945
2024-07-24 08:30:00+09:00,SHORT,DESCENDING,155.485,157.61,156.28,156.262,155.485,True,True,2,157.102,156.945
2024-07-24 09:15:00+09:00,SHORT,DESCENDING,155.485,157.61,156.28,156.262,155.485,True,True,2,157.102,156.945
2024-07-24 10:00:00+09:00,SHORT,DESCENDING,155.485,157.61,156.28,156.262,155.485,True,True,2,157.102,156.945
2024-07-24 11:30:00+09:00,SHORT,HNS,155.168,157.61,156.28,155.988,155.168,True,True,2,157.102,156.945
2024-07-24 12:15:00+09:00,SHORT,HNS,155.168,157.61,156.28,155.988,155.168,True,True,2,157.102,156.945
2024-07-24 17:00:00+09:00,SHORT,HNS,154.353,157.61,156.28,155.988,154.373,True,True,2,157.102,156.945
2024-07-24 17:45:00+09:00,SHORT,HNS,154.353,157.61,156.28,155.988,154.542,True,True,2,157.102,156.945
2024-07-24 18:30:00+09:00,SHORT,HNS,154.353,157.61,156.28,155.988,154.542,True,True,2,157.102,156.945
2024-07-24 19:15:00+09:00,SHORT,HNS,154.269,157.61,156.28,154.943,154.269,True,True,2,157.102,156.945
2024-07-24 20:00:00+09:00,SHORT,HNS,154.269,157.61,156.28,154.943,154.269,True,True,2,157.102,156.945
2024-07-24 20:45:00+09:00,SHORT,HNS,154.269,157.61,156.28,154.943,154.269,True,True,2,157.102,156.945
2024-07-24 21:30:00+09:00,SHORT,HNS,154.269,157.61,156.28,154.943,154.269,True,True,2,157.102,156.945
2024-07-24 22:15:00+09:00,SHORT,HNS,154.269,157.61,156.28,154.943,154.269,True,True,2,157.102,156.945
2024-07-25 00:30:00+09:00,SHORT,HNS,153.1,157.61,156.28,154.943,153.1,True,True,2,157.102,156.945
2024-07-25 01:15:00+09:00,SHORT,HNS,153.1,157.61,156.28,154.943,153.1,True,True,2,157.102,156.945
2024-07-25 02:00:00+09:00,SHORT,HNS,153.1,157.61,156.28,154.943,153.1,True,True,2,157.102,156.945
2024-07-25 02:45:00+09:00,SHORT,HNS,153.1,157.61,156.28,154.943,153.1,True,True,2,157.102,156.945
2024-07-25 03:30:00+09:00,SHORT,HNS,153.1,157.61,156.28,154.943,153.1,True,True,2,157.102,156.945
2024-07-25 16:45:00+09:00,SHORT,DESCENDING,152.224,157.61,156.28,152.968,152.54,True,True,2,157.102,156.945
2024-07-25 17:30:00+09:00,SHORT,DESCENDING,152.224,157.61,156.28,152.968,152.54,True,True,2,157.102,156.945
2024-07-25 18:15:00+09:00,SHORT,DESCENDING,151.93,157.61,156.28,152.968,151.93,True,True,2,157.102,156.945
2024-07-25 19:00:00+09:00,SHORT,DESCENDING,151.93,157.61,156.28,152.968,151.93,True,True,2,157.102,156.945
2024-07-25 19:45:00+09:00,SHORT,DESCENDING,151.93,157.61,156.28,152.968,151.93,True,True,2,157.102,156.945
2024-07-26 16:00:00+09:00,SHORT,DESCENDING,153.43,154.32,151.93,154.138,153.498,True,True,0,153.407,153.125
2024-07-26 16:45:00+09:00,SHORT,DESCENDING,153.43,154.32,151.93,154.138,153.498,True,True,0,153.407,153.125
